ORDER_ID,CUSTOMERS_ID,EMPLOYEES_ID,ORDER_DATE
14647,1183,52,8/23/2020
14648,1508,53,8/23/2020
14649,1405,52,8/23/2020
14650,1324,51,8/23/2020
14651,1433,50,8/24/2020
14652,1378,53,8/25/2020
14653,1294,52,8/25/2020
14654,1014,50,8/25/2020
14655,1547,51,8/25/2020
14656,1516,50,8/26/2020
14657,1850,52,8/26/2020
14658,1223,51,8/26/2020
14659,1473,53,8/26/2020
14660,1990,50,8/26/2020
14661,1622,52,8/27/2020
14662,1051,51,8/27/2020
14663,1084,53,8/28/2020
14664,1068,52,8/28/2020
14665,1828,50,8/29/2020
14666,1347,53,8/29/2020
14667,1519,51,8/29/2020
14668,1267,50,8/30/2020
14669,1615,53,8/30/2020
14670,1925,52,8/30/2020
14671,1788,51,8/31/2020
14672,1941,53,8/31/2020
14673,1215,51,8/31/2020
14674,1617,50,8/31/2020
14675,1727,52,8/31/2020
14676,1076,53,9/1/2020
14677,1703,51,9/1/2020
14678,1569,50,9/2/2020
14679,1308,52,9/4/2020
14680,1966,51,9/5/2020
14681,1645,50,9/5/2020
14682,1102,52,9/5/2020
14683,1343,53,9/6/2020
14684,1272,51,9/6/2020
14685,1365,50,9/6/2020
14686,1038,53,9/7/2020
14687,1950,52,9/7/2020
14688,1871,50,9/7/2020
14689,1315,53,9/7/2020
14690,1830,51,9/7/2020
14691,1568,52,9/8/2020
14692,1514,52,9/8/2020
14693,1791,51,9/8/2020
14694,1368,50,9/9/2020
14695,1295,53,9/9/2020
14696,1841,52,9/10/2020
14697,1428,51,9/10/2020
14698,1330,53,9/11/2020
14699,1623,50,9/11/2020
14700,1258,50,9/12/2020
14701,1220,52,9/12/2020
14702,1934,51,9/12/2020
14703,1678,53,9/13/2020
14704,1744,52,9/13/2020
14705,1356,51,9/14/2020
14706,1483,53,9/14/2020
14707,1457,50,9/14/2020
14708,1859,53,9/15/2020
14709,1867,52,9/15/2020
14710,1799,51,9/15/2020
14711,1004,50,9/15/2020
14712,1339,50,9/15/2020
14713,1297,53,9/17/2020
14714,1793,52,9/18/2020
14715,1662,51,9/19/2020
14716,1935,50,9/19/2020
14717,1902,53,9/20/2020
14718,1655,51,9/21/2020
14719,1110,52,9/21/2020
14720,1851,52,9/21/2020
14721,1201,51,9/22/2020
14722,1124,50,9/24/2020
14723,1594,53,9/25/2020
14724,1904,51,9/25/2020
14725,1602,52,9/25/2020
14726,1564,50,9/26/2020
14727,1329,53,9/27/2020
14728,1647,51,9/27/2020
14729,1177,53,9/27/2020
14730,1389,52,9/28/2020
14731,1391,50,9/28/2020
14732,1776,52,9/29/2020
14733,1387,51,9/29/2020
14734,1715,50,9/29/2020
14735,1358,53,9/30/2020
14736,1149,52,10/1/2020
14737,1976,50,10/1/2020
14738,1964,53,10/2/2020
14739,1143,51,10/2/2020
14740,1751,50,10/3/2020
14741,1750,52,10/3/2020
14742,1415,53,10/3/2020
14743,1476,51,10/3/2020
14744,1385,53,10/3/2020
14745,1260,52,10/3/2020
14746,1169,50,10/4/2020
14747,1317,51,10/6/2020
14748,1098,51,10/6/2020
14749,1531,50,10/6/2020
14750,1507,52,10/6/2020
14751,1783,53,10/7/2020
14752,1075,52,10/7/2020
14753,1960,50,10/7/2020
14754,1804,51,10/7/2020
14755,1510,53,10/8/2020
14756,1876,51,10/8/2020
14757,1212,50,10/8/2020
14758,1138,52,10/8/2020
14759,1309,53,10/8/2020
14760,1952,52,10/9/2020
14761,1245,51,10/9/2020
14762,1231,53,10/9/2020
14763,1996,50,10/10/2020
14764,1328,51,10/10/2020
14765,1427,50,10/10/2020
14766,1233,53,10/11/2020
14767,1029,52,10/11/2020
14768,1248,52,10/11/2020
14769,1314,53,10/11/2020
14770,1189,50,10/12/2020
14771,1728,51,10/12/2020
14772,1653,51,10/13/2020
14773,1839,53,10/13/2020
14774,1193,52,10/13/2020
14775,1265,50,10/13/2020
14776,1104,52,10/13/2020
14777,1782,53,10/14/2020
14778,1047,50,10/14/2020
14779,1540,51,10/15/2020
14780,1822,52,10/16/2020
14781,1633,53,10/16/2020
14782,1305,51,10/16/2020
14783,1909,50,10/16/2020
14784,1759,53,10/16/2020
14785,1009,52,10/17/2020
14786,1800,51,10/17/2020
14787,1081,50,10/18/2020
14788,1441,50,10/18/2020
14789,1255,51,10/18/2020
14790,1697,52,10/19/2020
14791,1974,53,10/19/2020
14792,1781,53,10/19/2020
14793,1936,51,10/19/2020
14794,1502,52,10/20/2020
14795,1537,50,10/20/2020
14796,1517,51,10/20/2020
14797,1612,50,10/20/2020
14798,1069,52,10/21/2020
14799,1788,53,10/22/2020
14800,1854,50,10/23/2020
14801,1548,52,10/23/2020
14802,1787,53,10/23/2020
14803,1465,51,10/23/2020
14804,1431,52,10/24/2020
14805,1432,51,10/24/2020
14806,1303,50,10/25/2020
14807,2000,53,10/25/2020
14808,1009,51,10/26/2020
14809,1915,53,10/26/2020
14810,1479,50,10/26/2020
14811,1375,52,10/27/2020
14812,1566,52,10/28/2020
14813,1831,53,10/28/2020
14814,1547,50,10/28/2020
14815,1887,51,10/28/2020
14816,1784,50,10/29/2020
14817,1506,52,10/29/2020
14818,1314,51,10/29/2020
14819,1950,53,10/29/2020
14820,1812,51,10/30/2020
14821,1324,52,10/30/2020
14822,1309,53,10/30/2020
14823,1142,50,10/30/2020
14824,1146,53,10/30/2020
14825,1204,51,10/30/2020
14826,1061,52,10/31/2020
14827,1687,50,10/31/2020
14828,1341,52,10/31/2020
14829,1945,53,10/31/2020
14830,1139,51,11/1/2020
14831,1646,50,11/2/2020
14832,1909,53,11/2/2020
14833,1368,50,11/2/2020
14834,1747,52,11/3/2020
14835,1460,51,11/3/2020
14836,1234,51,11/3/2020
14837,1824,50,11/4/2020
14838,1197,52,11/4/2020
14839,1571,53,11/5/2020
14840,1161,50,11/5/2020
14841,1944,52,11/5/2020
14842,1471,51,11/5/2020
14843,1636,53,11/5/2020
14844,1252,52,11/6/2020
14845,1024,53,11/7/2020
14846,1027,51,11/7/2020
14847,1907,50,11/7/2020
14848,1184,51,11/7/2020
14849,1173,50,11/7/2020
14850,1564,53,11/7/2020
14851,1301,52,11/7/2020
14852,1455,50,11/8/2020
14853,1243,53,11/8/2020
14854,1817,51,11/8/2020
14855,1716,52,11/8/2020
14856,1565,52,11/9/2020
14857,1550,53,11/9/2020
14858,1255,50,11/9/2020
14859,1823,51,11/9/2020
14860,1541,52,11/9/2020
14861,1917,51,11/12/2020
14862,1544,50,11/12/2020
14863,1528,53,11/12/2020
14864,1413,51,11/12/2020
14865,1836,50,11/13/2020
14866,1201,52,11/13/2020
14867,1322,53,11/13/2020
14868,1986,51,11/14/2020
14869,1535,52,11/15/2020
14870,1355,50,11/15/2020
14871,1792,53,11/16/2020
14872,1082,51,11/16/2020
14873,1305,52,11/17/2020
14874,1271,53,11/18/2020
14875,1912,50,11/18/2020
14876,1799,50,11/19/2020
14877,1310,51,11/19/2020
14878,1289,52,11/20/2020
14879,1790,53,11/21/2020
14880,1715,50,11/21/2020
14881,1316,51,11/21/2020
14882,1593,52,11/22/2020
14883,1745,53,11/22/2020
14884,1111,53,11/22/2020
14885,1378,50,11/22/2020
14886,1379,51,11/22/2020
14887,1444,52,11/22/2020
14888,1806,52,11/23/2020
14889,1492,51,11/23/2020
14890,1888,50,11/23/2020
14891,1618,53,11/24/2020
14892,1866,53,11/24/2020
14893,1524,51,11/25/2020
14894,1290,50,11/25/2020
14895,1600,52,11/26/2020
14896,1002,51,11/26/2020
14897,1546,50,11/26/2020
14898,1078,53,11/26/2020
14899,1771,52,11/26/2020
14900,1588,50,11/27/2020
14901,1178,53,11/27/2020
14902,1147,52,11/28/2020
14903,1893,51,11/28/2020
14904,1217,51,11/28/2020
14905,1244,52,11/29/2020
14906,1227,50,11/29/2020
14907,1338,53,11/29/2020
14908,1658,51,11/29/2020
14909,1777,53,11/30/2020
14910,1933,52,11/30/2020
14911,1100,50,11/30/2020
14912,1890,52,12/1/2020
14913,1736,51,12/1/2020
14914,1474,50,12/1/2020
14915,1390,53,12/1/2020
14916,1532,53,12/2/2020
14917,1640,50,12/2/2020
14918,1053,52,12/3/2020
14919,1682,51,12/3/2020
14920,1128,51,12/4/2020
14921,1558,50,12/5/2020
14922,1993,53,12/5/2020
14923,1849,52,12/6/2020
14924,1667,51,12/7/2020
14925,1615,50,12/7/2020
14926,1595,52,12/7/2020
14927,1834,53,12/7/2020
14928,1978,52,12/7/2020
14929,1698,51,12/7/2020
14930,1107,53,12/7/2020
14931,1853,50,12/8/2020
14932,1063,50,12/8/2020
14933,1721,51,12/8/2020
14934,1004,52,12/8/2020
14935,1969,53,12/8/2020
14936,1521,51,12/8/2020
14937,1677,52,12/9/2020
14938,1971,53,12/9/2020
14939,1508,50,12/9/2020
14940,1235,53,12/9/2020
14941,1669,51,12/10/2020
14942,1614,50,12/10/2020
14943,1769,52,12/10/2020
14944,1162,51,12/11/2020
14945,1164,52,12/11/2020
14946,1136,50,12/11/2020
14947,1873,53,12/11/2020
14948,1165,53,12/11/2020
14949,1315,51,12/12/2020
14950,1800,50,12/12/2020
14951,1616,52,12/12/2020
14952,1105,52,12/13/2020
14953,1997,50,12/14/2020
14954,1443,51,12/14/2020
14955,1679,53,12/15/2020
14956,1710,53,12/15/2020
14957,1876,51,12/15/2020
14958,1222,50,12/15/2020
14959,1188,52,12/16/2020
14960,1200,51,12/16/2020
14961,1437,50,12/16/2020
14962,1228,53,12/16/2020
14963,1160,52,12/16/2020
14964,1362,51,12/16/2020
14965,1891,53,12/17/2020
14966,1919,50,12/18/2020
14967,1587,52,12/20/2020
14968,1175,51,12/20/2020
14969,1894,50,12/20/2020
14970,1793,53,12/21/2020
14971,1507,52,12/21/2020
14972,1676,51,12/21/2020
14973,1373,53,12/21/2020
14974,1033,52,12/22/2020
14975,1881,50,12/22/2020
14976,1497,51,12/23/2020
14977,1484,53,12/23/2020
14978,1115,50,12/23/2020
14979,1010,52,12/24/2020
14980,1529,50,12/24/2020
14981,1098,53,12/24/2020
14982,1236,51,12/25/2020
14983,1356,52,12/25/2020
14984,1729,50,12/25/2020
14985,1445,51,12/25/2020
14986,1603,52,12/26/2020
14987,1031,53,12/26/2020
14988,1620,50,12/26/2020
14989,1779,53,12/26/2020
14990,1490,51,12/27/2020
14991,1869,52,12/27/2020
14992,1456,52,12/27/2020
14993,1606,53,12/28/2020
14994,1918,50,12/29/2020
14995,1172,51,12/29/2020
14996,1690,53,12/30/2020
14997,1087,52,12/30/2020
14998,1095,51,12/30/2020
14999,1825,50,12/30/2020
15000,1794,52,1/2/2021
15001,1885,51,1/3/2021
15002,1350,53,1/3/2021
15003,1555,50,1/3/2021
15004,1513,52,1/4/2021
15005,1646,51,1/5/2021
15006,1630,50,1/5/2021
15007,1181,53,1/5/2021
15008,1775,50,1/5/2021
15009,1537,53,1/6/2021
15010,1212,52,1/6/2021
15011,1711,51,1/6/2021
15012,1636,53,1/6/2021
15013,1686,52,1/7/2021
15014,1050,50,1/7/2021
15015,1064,51,1/7/2021
15016,1296,53,1/8/2021
15017,1405,50,1/8/2021
15018,1655,51,1/9/2021
15019,1786,52,1/9/2021
15020,1333,51,1/9/2021
15021,1822,53,1/12/2021
15022,1250,52,1/12/2021
15023,1496,50,1/13/2021
15024,1216,51,1/14/2021
15025,1387,53,1/14/2021
15026,1079,50,1/15/2021
15027,1257,52,1/15/2021
15028,1254,53,1/15/2021
15029,1033,50,1/16/2021
15030,1900,52,1/17/2021
15031,1129,51,1/17/2021
15032,1135,53,1/18/2021
15033,1458,50,1/18/2021
15034,1177,52,1/20/2021
15035,1620,51,1/20/2021
15036,1959,50,1/21/2021
15037,1324,52,1/21/2021
15038,1843,51,1/21/2021
15039,1378,53,1/23/2021
15040,1349,51,1/23/2021
15041,1916,52,1/23/2021
15042,1036,53,1/23/2021
15043,1315,50,1/23/2021
15044,1046,50,1/24/2021
15045,1340,51,1/24/2021
15046,1091,53,1/24/2021
15047,1031,52,1/24/2021
15048,1626,51,1/25/2021
15049,1929,50,1/25/2021
15050,1712,52,1/25/2021
15051,1505,53,1/25/2021
15052,1290,53,1/26/2021
15053,1754,52,1/26/2021
15054,1787,51,1/26/2021
15055,1199,50,1/27/2021
15056,1913,51,1/28/2021
15057,1850,52,1/28/2021
15058,1836,53,1/29/2021
15059,1796,50,1/29/2021
15060,1262,51,1/29/2021
15061,1599,50,1/30/2021
15062,1608,52,1/31/2021
15063,1820,53,1/31/2021
15064,1417,53,1/31/2021
15065,1886,52,1/31/2021
15066,1998,51,2/1/2021
15067,1293,50,2/1/2021
15068,1233,51,2/1/2021
15069,1911,52,2/2/2021
15070,1519,53,2/2/2021
15071,1889,50,2/2/2021
15072,1242,51,2/4/2021
15073,1990,50,2/4/2021
15074,1137,52,2/5/2021
15075,1985,53,2/6/2021
15076,1808,53,2/7/2021
15077,1580,51,2/7/2021
15078,1706,50,2/7/2021
15079,1459,52,2/7/2021
15080,1552,51,2/8/2021
15081,1772,53,2/9/2021
15082,1720,52,2/9/2021
15083,1386,50,2/9/2021
15084,1742,53,2/9/2021
15085,1441,51,2/9/2021
15086,1644,50,2/10/2021
15087,1067,52,2/10/2021
15088,1723,53,2/10/2021
15089,1679,52,2/10/2021
15090,1460,50,2/10/2021
15091,1034,51,2/11/2021
15092,1208,50,2/11/2021
15093,1028,51,2/11/2021
15094,1309,52,2/11/2021
15095,1039,53,2/12/2021
15096,1607,50,2/12/2021
15097,1037,51,2/12/2021
15098,1087,53,2/13/2021
15099,1059,52,2/14/2021
15100,1148,50,2/14/2021
15101,1793,52,2/15/2021
15102,1090,51,2/15/2021
15103,1009,53,2/16/2021
15104,1986,51,2/16/2021
15105,1803,50,2/17/2021
15106,1118,53,2/17/2021
15107,1406,52,2/17/2021
15108,1201,53,2/18/2021
15109,1824,52,2/19/2021
15110,1464,50,2/19/2021
15111,1838,51,2/19/2021
15112,1651,50,2/19/2021
15113,1117,52,2/19/2021
15114,1392,53,2/20/2021
15115,1785,51,2/20/2021
15116,1440,53,2/20/2021
15117,1109,50,2/21/2021
15118,2000,52,2/21/2021
15119,1830,51,2/22/2021
15120,1625,53,2/22/2021
15121,1586,50,2/22/2021
15122,1536,52,2/23/2021
15123,1691,51,2/24/2021
15124,1198,52,2/24/2021
15125,1017,51,2/26/2021
15126,1561,50,2/26/2021
15127,1377,53,2/27/2021
15128,1643,53,2/27/2021
15129,1113,51,2/28/2021
15130,1054,50,2/28/2021
15131,1778,52,2/28/2021
15132,1629,51,2/28/2021
15133,1045,52,2/28/2021
15134,1183,50,2/28/2021
15135,1011,53,3/1/2021
15136,1857,50,3/1/2021
15137,1989,53,3/1/2021
15138,1479,52,3/2/2021
15139,1669,51,3/4/2021
15140,1022,53,3/5/2021
15141,1477,50,3/6/2021
15142,1285,52,3/6/2021
15143,1106,51,3/7/2021
15144,1780,51,3/8/2021
15145,1905,53,3/8/2021
15146,1930,50,3/9/2021
15147,1683,52,3/9/2021
15148,1741,50,3/9/2021
15149,1239,52,3/9/2021
15150,1014,51,3/10/2021
15151,1203,53,3/10/2021
15152,1215,53,3/10/2021
15153,1988,50,3/11/2021
15154,1823,51,3/11/2021
15155,1904,52,3/11/2021
15156,1375,52,3/12/2021
15157,1546,53,3/13/2021
15158,1827,50,3/14/2021
15159,1166,51,3/16/2021
15160,1142,53,3/17/2021
15161,1545,51,3/17/2021
15162,1156,50,3/18/2021
15163,1956,52,3/19/2021
15164,1859,52,3/19/2021
15165,1019,51,3/19/2021
15166,1469,53,3/19/2021
15167,1518,50,3/20/2021
15168,1053,53,3/20/2021
15169,1334,52,3/20/2021
15170,1747,50,3/20/2021
15171,1493,51,3/21/2021
15172,1755,51,3/21/2021
15173,1472,53,3/22/2021
15174,1491,52,3/23/2021
15175,1307,50,3/23/2021
15176,1667,52,3/23/2021
15177,1648,51,3/23/2021
15178,1660,50,3/24/2021
15179,1385,53,3/24/2021
15180,1855,50,3/24/2021
15181,1210,52,3/25/2021
15182,1718,53,3/25/2021
15183,1235,51,3/25/2021
15184,1275,53,3/25/2021
15185,1430,51,3/26/2021
15186,1336,50,3/26/2021
15187,1848,52,3/27/2021
15188,1217,50,3/27/2021
15189,1784,52,3/28/2021
15190,1810,53,3/28/2021
15191,1708,51,3/29/2021
15192,1398,51,3/29/2021
15193,1190,53,3/29/2021
15194,1726,52,3/30/2021
15195,1051,50,3/30/2021
15196,1351,51,3/30/2021
15197,1206,53,3/31/2021
15198,1410,52,3/31/2021
15199,1739,50,4/1/2021
15200,1764,51,4/1/2021
15201,1596,50,4/1/2021
15202,1427,52,4/2/2021
15203,1849,53,4/2/2021
15204,1805,52,4/3/2021
15205,1295,53,4/3/2021
15206,1662,50,4/4/2021
15207,1226,51,4/4/2021
15208,1540,50,4/4/2021
15209,1270,53,4/4/2021
15210,1613,52,4/5/2021
15211,1057,51,4/5/2021
15212,1297,50,4/5/2021
15213,1001,53,4/6/2021
15214,1291,51,4/7/2021
15215,1970,52,4/7/2021
15216,1364,50,4/7/2021
15217,1312,51,4/7/2021
15218,1221,52,4/8/2021
15219,1945,53,4/8/2021
15220,1251,52,4/9/2021
15221,1917,51,4/9/2021
15222,1978,50,4/9/2021
15223,1335,53,4/10/2021
15224,1355,51,4/10/2021
15225,1874,52,4/10/2021
15226,1443,53,4/10/2021
15227,1845,50,4/11/2021
15228,1447,50,4/11/2021
15229,1535,52,4/11/2021
15230,1817,51,4/11/2021
15231,1298,53,4/11/2021
15232,1839,52,4/13/2021
15233,1892,51,4/13/2021
15234,1388,53,4/13/2021
15235,1136,50,4/14/2021
15236,1358,52,4/14/2021
15237,1095,51,4/14/2021
15238,1495,53,4/14/2021
15239,1414,50,4/14/2021
15240,1361,53,4/14/2021
15241,1416,50,4/14/2021
15242,1389,51,4/15/2021
15243,1564,52,4/15/2021
15244,1260,51,4/16/2021
15245,1560,52,4/16/2021
15246,1543,50,4/17/2021
15247,1685,53,4/17/2021
15248,1717,50,4/18/2021
15249,1374,51,4/18/2021
15250,1439,52,4/18/2021
15251,1675,53,4/19/2021
15252,1568,52,4/20/2021
15253,1825,53,4/21/2021
15254,1567,51,4/21/2021
15255,1467,50,4/21/2021
15256,1345,50,4/21/2021
15257,1516,51,4/22/2021
15258,1950,52,4/22/2021
15259,1856,53,4/22/2021
15260,1768,51,4/23/2021
15261,1286,53,4/23/2021
15262,1092,52,4/23/2021
15263,1330,50,4/23/2021
15264,1044,52,4/24/2021
15265,1609,53,4/24/2021
15266,1150,50,4/24/2021
15267,1214,51,4/25/2021
15268,1671,52,4/25/2021
15269,1893,51,4/25/2021
15270,1328,50,4/26/2021
15271,1234,53,4/26/2021
15272,1901,52,4/26/2021
15273,1757,53,4/26/2021
15274,1520,51,4/27/2021
15275,1489,50,4/27/2021
15276,1696,52,4/28/2021
15277,1394,53,4/29/2021
15278,1633,50,4/30/2021
15279,1498,51,5/1/2021
15280,1455,52,5/1/2021
15281,1628,53,5/2/2021
15282,1096,50,5/2/2021
15283,1745,51,5/2/2021
15284,1104,52,5/2/2021
15285,1101,51,5/2/2021
15286,1853,53,5/2/2021
15287,1511,50,5/3/2021
15288,1158,52,5/3/2021
15289,1280,51,5/3/2021
15290,1948,50,5/4/2021
15291,1252,53,5/4/2021
15292,1431,52,5/4/2021
15293,1268,50,5/4/2021
15294,1559,53,5/5/2021
15295,1570,51,5/6/2021
15296,1487,51,5/6/2021
15297,1013,52,5/6/2021
15298,1230,50,5/6/2021
15299,1666,53,5/7/2021
15300,1256,52,5/7/2021
15301,1940,51,5/7/2021
15302,1500,50,5/8/2021
15303,1652,53,5/8/2021
15304,1125,53,5/8/2021
15305,1486,50,5/8/2021
15306,1888,52,5/8/2021
15307,1809,51,5/9/2021
15308,1919,53,5/9/2021
15309,1175,52,5/10/2021
15310,1725,50,5/10/2021
15311,1161,51,5/10/2021
15312,1982,50,5/10/2021
15313,1131,53,5/11/2021
15314,1088,52,5/11/2021
15315,1563,51,5/11/2021
15316,1665,50,5/11/2021
15317,1876,53,5/12/2021
15318,1826,51,5/12/2021
15319,1093,52,5/14/2021
15320,1288,50,5/14/2021
15321,1102,51,5/14/2021
15322,1777,53,5/14/2021
15323,1276,52,5/15/2021
15324,1015,51,5/15/2021
15325,1588,52,5/15/2021
15326,1219,50,5/15/2021
15327,1846,53,5/16/2021
15328,1187,53,5/16/2021
15329,1408,51,5/16/2021
15330,1140,52,5/16/2021
15331,1622,50,5/16/2021
15332,1492,52,5/16/2021
15333,1407,51,5/16/2021
15334,1634,50,5/16/2021
15335,1139,53,5/17/2021
15336,1497,53,5/17/2021
15337,1163,50,5/17/2021
15338,1587,51,5/17/2021
15339,1049,52,5/18/2021
15340,1248,52,5/18/2021
15341,1318,50,5/19/2021
15342,1005,51,5/19/2021
15343,1664,53,5/19/2021
15344,1958,52,5/20/2021
15345,1661,50,5/20/2021
15346,1438,51,5/21/2021
15347,1812,53,5/22/2021
15348,1449,50,5/22/2021
15349,1339,52,5/22/2021
15350,1947,53,5/22/2021
15351,1052,51,5/22/2021
15352,1423,51,5/23/2021
15353,1767,52,5/23/2021
15354,1499,53,5/24/2021
15355,1243,50,5/24/2021
15356,1484,52,5/24/2021
15357,1841,51,5/24/2021
15358,1532,50,5/26/2021
15359,1196,53,5/27/2021
15360,1571,52,5/28/2021
15361,1556,53,5/29/2021
15362,1371,50,5/29/2021
15363,1021,51,5/30/2021
15364,1475,50,5/30/2021
15365,1802,52,5/30/2021
15366,1429,53,5/30/2021
15367,1165,51,5/30/2021
15368,1502,51,5/30/2021
15369,1390,50,5/31/2021
15370,1642,53,5/31/2021
15371,1114,52,6/1/2021
15372,1614,52,6/1/2021
15373,1977,51,6/1/2021
15374,1083,53,6/1/2021
15375,1122,50,6/1/2021
15376,1193,53,6/2/2021
15377,1681,50,6/2/2021
15378,1811,52,6/2/2021
15379,1616,51,6/2/2021
15380,1462,52,6/2/2021
15381,1868,50,6/2/2021
15382,1909,53,6/3/2021
15383,1213,51,6/3/2021
15384,1369,52,6/3/2021
15385,1927,50,6/4/2021
15386,1705,51,6/4/2021
15387,1954,53,6/4/2021
15388,1065,53,6/4/2021
15389,1864,50,6/4/2021
15390,1758,51,6/5/2021
15391,1352,52,6/5/2021
15392,1363,52,6/5/2021
15393,1635,53,6/6/2021
15394,1521,50,6/6/2021
15395,1194,51,6/6/2021
15396,1938,53,6/6/2021
15397,1706,51,6/6/2021
15398,1061,52,6/6/2021
15399,1297,50,6/8/2021
15400,1334,52,6/8/2021
15401,1434,50,6/9/2021
15402,1693,51,6/9/2021
15403,1885,53,6/9/2021
15404,1866,52,6/10/2021
15405,1776,51,6/10/2021
15406,1700,50,6/11/2021
15407,1628,53,6/11/2021
15408,1489,51,6/12/2021
15409,1512,50,6/12/2021
15410,1438,53,6/12/2021
15411,1099,52,6/12/2021
15412,1475,53,6/12/2021
15413,1722,51,6/12/2021
15414,1711,50,6/12/2021
15415,1595,52,6/12/2021
15416,1158,52,6/13/2021
15417,1086,50,6/13/2021
15418,1988,51,6/14/2021
15419,1855,53,6/14/2021
15420,1193,52,6/14/2021
15421,1919,50,6/14/2021
15422,1984,53,6/15/2021
15423,1977,51,6/15/2021
15424,1533,52,6/15/2021
15425,1171,51,6/15/2021
15426,1181,53,6/15/2021
15427,1865,50,6/15/2021
15428,1599,52,6/16/2021
15429,1897,50,6/17/2021
15430,1311,51,6/17/2021
15431,1122,53,6/17/2021
15432,1439,51,6/18/2021
15433,1411,52,6/18/2021
15434,1876,53,6/19/2021
15435,1971,50,6/19/2021
15436,1752,50,6/20/2021
15437,1702,52,6/21/2021
15438,1892,51,6/21/2021
15439,1132,53,6/21/2021
15440,1005,52,6/21/2021
15441,1967,53,6/22/2021
15442,1500,50,6/22/2021
15443,1189,51,6/23/2021
15444,1169,50,6/23/2021
15445,1137,52,6/23/2021
15446,1462,51,6/23/2021
15447,1186,53,6/24/2021
15448,1215,51,6/24/2021
15449,1857,52,6/24/2021
15450,1616,53,6/25/2021
15451,1668,50,6/25/2021
15452,1931,50,6/26/2021
15453,1332,53,6/27/2021
15454,1292,51,6/27/2021
15455,1141,52,6/27/2021
15456,1213,53,6/28/2021
15457,1476,52,6/28/2021
15458,1148,50,6/28/2021
15459,1203,51,6/29/2021
15460,1969,51,6/29/2021
15461,1882,50,6/30/2021
15462,1715,52,6/30/2021
15463,1741,53,6/30/2021
15464,1561,53,7/1/2021
15465,1907,52,7/1/2021
15466,1413,50,7/1/2021
15467,1056,51,7/4/2021
15468,1092,50,7/5/2021
15469,1249,53,7/5/2021
15470,1965,52,7/5/2021
15471,1344,51,7/6/2021
15472,1313,51,7/6/2021
15473,1331,50,7/7/2021
15474,1837,53,7/7/2021
15475,1691,52,7/7/2021
15476,1596,53,7/7/2021
15477,1930,51,7/7/2021
15478,1143,50,7/8/2021
15479,1927,52,7/9/2021
15480,1624,52,7/9/2021
15481,1175,51,7/9/2021
15482,1304,53,7/10/2021
15483,1365,50,7/10/2021
15484,1587,50,7/11/2021
15485,1810,52,7/12/2021
15486,1343,51,7/12/2021
15487,1986,53,7/12/2021
15488,1589,52,7/12/2021
15489,1185,53,7/13/2021
15490,1963,50,7/13/2021
15491,1920,51,7/13/2021
15492,1911,50,7/13/2021
15493,1805,52,7/13/2021
15494,1690,53,7/14/2021
15495,1293,51,7/14/2021
15496,1248,50,7/14/2021
15497,1615,53,7/14/2021
15498,1515,51,7/14/2021
15499,1639,52,7/14/2021
15500,1829,52,7/15/2021
15501,1239,51,7/15/2021
15502,1112,53,7/15/2021
15503,1019,50,7/15/2021
15504,1126,53,7/16/2021
15505,1514,52,7/16/2021
15506,1006,50,7/17/2021
15507,1131,51,7/17/2021
15508,1368,53,7/18/2021
15509,1324,51,7/18/2021
15510,1781,52,7/18/2021
15511,1666,50,7/18/2021
15512,1114,50,7/18/2021
15513,1936,53,7/19/2021
15514,1510,52,7/19/2021
15515,1363,51,7/19/2021
15516,1408,51,7/20/2021
15517,1110,50,7/20/2021
15518,1970,53,7/20/2021
15519,1555,52,7/20/2021
15520,1588,51,7/21/2021
15521,1083,52,7/21/2021
15522,1401,50,7/21/2021
15523,1686,53,7/21/2021
15524,1111,52,7/21/2021
15525,1660,53,7/21/2021
15526,1020,51,7/21/2021
15527,1237,50,7/22/2021
15528,1378,52,7/22/2021
15529,1626,50,7/22/2021
15530,1642,51,7/23/2021
15531,1786,53,7/23/2021
15532,1495,53,7/23/2021
15533,1992,52,7/23/2021
15534,1384,51,7/23/2021
15535,1107,50,7/23/2021
15536,1091,50,7/24/2021
15537,1853,53,7/24/2021
15538,1779,52,7/24/2021
15539,1916,51,7/25/2021
15540,1773,50,7/25/2021
15541,1704,53,7/25/2021
15542,1298,51,7/26/2021
15543,1814,52,7/26/2021
15544,1767,50,7/26/2021
15545,1281,53,7/26/2021
15546,1645,51,7/27/2021
15547,1545,52,7/29/2021
15548,1912,51,7/29/2021
15549,1549,53,7/29/2021
15550,1856,52,7/29/2021
15551,1597,50,7/30/2021
15552,1699,52,7/30/2021
15553,1540,50,7/30/2021
15554,1170,53,7/31/2021
15555,1388,51,7/31/2021
15556,1674,50,7/31/2021
15557,1506,51,7/31/2021
15558,1466,52,8/1/2021
15559,1678,53,8/1/2021
15560,1101,53,8/2/2021
15561,1548,52,8/2/2021
15562,1041,50,8/2/2021
15563,1081,51,8/2/2021
15564,1978,51,8/3/2021
15565,1801,53,8/3/2021
15566,1503,50,8/3/2021
15567,1604,52,8/3/2021
15568,1527,50,8/4/2021
15569,1202,51,8/4/2021
15570,1220,52,8/4/2021
15571,1166,53,8/4/2021
15572,1539,52,8/6/2021
15573,1352,53,8/6/2021
15574,1742,50,8/6/2021
15575,1808,51,8/7/2021
15576,1068,51,8/7/2021
